step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
155,PAYMENT,14660.51,C333470697,0.0,0.0,M1604029348,0.0,0.0,0
16,PAYMENT,683.39,C268862946,0.0,0.0,M255392850,0.0,0.0,0
637,PAYMENT,12819.33,C1712795537,53008.0,40188.67,M924713113,0.0,0.0,0
253,PAYMENT,16837.45,C2043100406,830.57,0.0,M1625336018,0.0,0.0,0
400,PAYMENT,42634.47,C1781456493,4725.0,0.0,M1286488698,0.0,0.0,0
250,PAYMENT,8680.82,C1562570161,0.0,0.0,M944287783,0.0,0.0,0
159,PAYMENT,15778.98,C176420878,112.0,0.0,M1862199846,0.0,0.0,0
522,PAYMENT,643.74,C558198940,161532.83,160889.08,M1276975496,0.0,0.0,0
18,PAYMENT,17719.56,C2021499465,130961.0,113241.44,M2057630011,0.0,0.0,0
41,PAYMENT,3765.37,C1480670705,0.0,0.0,M712237816,0.0,0.0,0
39,TRANSFER,754932.83,C304762571,81297.0,0.0,C791959901,106304.58,1279956.58,0
14,PAYMENT,1962.5,C535176013,176.0,0.0,M304406988,0.0,0.0,0
166,PAYMENT,177.13,C1085536491,474096.5,473919.36,M1518460863,0.0,0.0,0
46,PAYMENT,256.51,C1435871562,0.0,0.0,M1965230676,0.0,0.0,0
230,TRANSFER,598097.88,C804822659,20354.0,0.0,C1090926415,809761.13,1407859.01,0
401,TRANSFER,383244.56,C1615944741,0.0,0.0,C1526302978,1225594.16,1608838.72,0
323,PAYMENT,12955.6,C1216524139,150048.5,137092.9,M1185342664,0.0,0.0,0
286,PAYMENT,3510.51,C413694118,206800.0,203289.49,M1947825036,0.0,0.0,0
309,TRANSFER,1864992.4,C1319614788,0.0,0.0,C415421142,3879753.04,5744745.44,0
402,PAYMENT,8244.9,C471338188,0.0,0.0,M925887127,0.0,0.0,0
396,TRANSFER,1129005.54,C157712804,0.0,0.0,C1827037909,3066579.28,4195584.83,0
139,PAYMENT,29023.45,C715282058,2920.0,0.0,M1925863824,0.0,0.0,0
305,PAYMENT,10269.12,C2052453590,0.0,0.0,M750619920,0.0,0.0,0
395,PAYMENT,1658.57,C643744063,0.0,0.0,M1202712704,0.0,0.0,0
281,PAYMENT,11.54,C1866063018,0.0,0.0,M436556206,0.0,0.0,0
301,PAYMENT,1421.89,C2130074466,0.0,0.0,M836173087,0.0,0.0,0
209,PAYMENT,15279.93,C979622897,78327.54,63047.62,M1344277801,0.0,0.0,0
355,PAYMENT,9212.67,C1224854729,18717.0,9504.33,M1075893135,0.0,0.0,0
401,PAYMENT,40810.02,C2015892611,25181.0,0.0,M1182242685,0.0,0.0,0
182,PAYMENT,13070.11,C1826441268,209687.9,196617.79,M1891389173,0.0,0.0,0
40,TRANSFER,990421.13,C1114939787,25617.0,0.0,C879299582,0.0,990421.13,0
252,PAYMENT,13092.25,C558701278,0.0,0.0,M1023503878,0.0,0.0,0
329,TRANSFER,304034.15,C1607380921,0.0,0.0,C2125844132,615320.73,919354.88,0
10,PAYMENT,8402.73,C637514407,266907.0,258504.27,M967958020,0.0,0.0,0
12,PAYMENT,2540.62,C1361766601,157008.76,154468.14,M1849127842,0.0,0.0,0
374,PAYMENT,16636.56,C100976386,0.0,0.0,M573595202,0.0,0.0,0
44,PAYMENT,9151.16,C1243806,29710.0,20558.84,M57006384,0.0,0.0,0
644,TRANSFER,40616.27,C1383746822,283.0,0.0,C1995169742,0.0,40616.27,0
335,PAYMENT,20883.74,C936392354,0.0,0.0,M1140326877,0.0,0.0,0
282,PAYMENT,10165.74,C1661835468,0.0,0.0,M1827537914,0.0,0.0,0
373,TRANSFER,837401.23,C5990166,29.0,0.0,C2052420651,31079.24,868480.47,0
397,TRANSFER,1553560.97,C1845959833,0.0,0.0,C2062380181,2691509.06,4245070.03,0
185,PAYMENT,8249.29,C417473748,0.0,0.0,M1435819829,0.0,0.0,0
216,PAYMENT,4107.76,C1500203014,48864.0,44756.24,M438791210,0.0,0.0,0
158,PAYMENT,2805.31,C687365852,10374.0,7568.69,M1128844789,0.0,0.0,0
330,PAYMENT,5972.42,C690946435,0.0,0.0,M1099199290,0.0,0.0,0
349,TRANSFER,892128.27,C1687460051,1229.0,0.0,C33335067,458347.68,1350475.95,0
192,PAYMENT,66.45,C1284210848,0.0,0.0,M945215983,0.0,0.0,0
355,PAYMENT,8085.05,C22371534,0.0,0.0,M1005844459,0.0,0.0,0
238,PAYMENT,3985.07,C1058897892,415716.0,411730.93,M1353496166,0.0,0.0,0
131,PAYMENT,850.2,C711580607,0.0,0.0,M1462558497,0.0,0.0,0
8,PAYMENT,12561.76,C265147637,0.0,0.0,M2122622481,0.0,0.0,0
401,TRANSFER,299277.63,C809457816,0.0,0.0,C629437374,2622188.18,2921465.81,0
401,PAYMENT,11496.61,C1669326760,0.0,0.0,M1985092403,0.0,0.0,0
358,PAYMENT,6260.37,C1292332797,41886.0,35625.63,M1826635013,0.0,0.0,0
137,TRANSFER,374.66,C1405502416,0.0,0.0,C1965488765,229165.84,229540.5,0
14,PAYMENT,5723.76,C578571806,846759.64,841035.88,M443287714,0.0,0.0,0
201,PAYMENT,2705.47,C835433482,0.0,0.0,M1252963191,0.0,0.0,0
352,TRANSFER,1643.75,C812825810,0.0,0.0,C1344111244,702389.56,704033.31,0
230,PAYMENT,3546.12,C673393069,133972.99,130426.87,M848751135,0.0,0.0,0
203,PAYMENT,2137.66,C686967568,33137.0,30999.34,M1026781646,0.0,0.0,0
208,PAYMENT,14973.69,C1418826308,18865.0,3891.31,M1118523664,0.0,0.0,0
505,PAYMENT,12262.5,C1029443717,5080.0,0.0,M2132696631,0.0,0.0,0
37,PAYMENT,6773.86,C652105903,352140.4,345366.53,M889264039,0.0,0.0,0
322,TRANSFER,1548330.37,C482877248,50816.0,0.0,C700012271,15893.04,1564223.41,0
19,PAYMENT,9560.24,C1892562847,4057.0,0.0,M1104840457,0.0,0.0,0
300,TRANSFER,2874360.74,C1758865110,100527.0,0.0,C954369994,0.0,2874360.74,0
10,PAYMENT,2591.39,C1950472189,21451.0,18859.61,M1511390434,0.0,0.0,0
201,PAYMENT,2305.95,C130839568,7688.84,5382.89,M1548587698,0.0,0.0,0
7,PAYMENT,15856.11,C273331579,89767.63,73911.52,M1593184149,0.0,0.0,0
11,PAYMENT,12719.31,C1579818402,24022.0,11302.69,M373397944,0.0,0.0,0
370,PAYMENT,23091.73,C500125296,976692.77,953601.04,M2058057952,0.0,0.0,0
96,PAYMENT,6370.37,C1388364462,83786.0,77415.63,M1389424787,0.0,0.0,0
281,PAYMENT,11892.01,C154488075,289555.53,277663.52,M887748164,0.0,0.0,0
38,PAYMENT,20429.33,C1401001981,206360.0,185930.67,M58140191,0.0,0.0,0
588,PAYMENT,50849.7,C603063419,0.0,0.0,M1441539523,0.0,0.0,0
403,PAYMENT,11529.06,C445218131,0.0,0.0,M633415628,0.0,0.0,0
40,PAYMENT,6629.13,C1201886908,124500.71,117871.57,M2033394181,0.0,0.0,0
44,TRANSFER,566522.06,C73598534,0.0,0.0,C126129101,8297724.66,8607058.88,0
379,PAYMENT,1524.4,C1982466680,0.0,0.0,M1717626989,0.0,0.0,0
236,PAYMENT,26250.49,C1702578204,16204.0,0.0,M1709541871,0.0,0.0,0
15,PAYMENT,5126.79,C1444931486,0.0,0.0,M457950163,0.0,0.0,0
188,PAYMENT,10941.91,C1538035718,224528.43,213586.51,M917243669,0.0,0.0,0
401,PAYMENT,23780.09,C1599285831,880411.36,856631.27,M930450872,0.0,0.0,0
204,PAYMENT,2807.35,C439891083,0.0,0.0,M323217703,0.0,0.0,0
162,PAYMENT,2142.18,C1692363867,0.0,0.0,M1216510216,0.0,0.0,0
204,PAYMENT,3230.92,C1351999513,0.0,0.0,M915062866,0.0,0.0,0
351,PAYMENT,31684.98,C1513675582,0.0,0.0,M2015594697,0.0,0.0,0
182,TRANSFER,105686.0,C1437848271,129312.05,23626.04,C872765416,870482.78,976168.78,0
19,PAYMENT,808.15,C2045641168,0.0,0.0,M1151214094,0.0,0.0,0
333,PAYMENT,10247.05,C344939248,50905.0,40657.95,M1082380877,0.0,0.0,0
17,PAYMENT,35028.72,C663961194,28804.6,0.0,M207928983,0.0,0.0,0
213,PAYMENT,1661.89,C84804855,33689.29,32027.4,M1638189556,0.0,0.0,0
328,PAYMENT,37125.88,C465532354,902.0,0.0,M615997481,0.0,0.0,0
158,TRANSFER,271981.68,C1635624206,0.0,0.0,C1083741860,428888.38,700870.06,0
134,PAYMENT,3999.16,C140468053,51140.0,47140.84,M198009369,0.0,0.0,0
19,PAYMENT,13676.46,C2087827872,0.0,0.0,M952332561,0.0,0.0,0
187,PAYMENT,23060.58,C707856274,0.0,0.0,M168857683,0.0,0.0,0
309,PAYMENT,21202.43,C1071115542,0.0,0.0,M1672033365,0.0,0.0,0
398,PAYMENT,16094.92,C1300103155,223.0,0.0,M1362962835,0.0,0.0,0
232,PAYMENT,29311.76,C1023237609,0.0,0.0,M477039406,0.0,0.0,0
179,TRANSFER,976697.23,C369773821,0.0,0.0,C1471519610,2940191.27,3916888.5,0
478,PAYMENT,12132.91,C117575146,0.0,0.0,M1723632082,0.0,0.0,0
280,PAYMENT,1164.73,C2043969571,10025.0,8860.27,M1475327252,0.0,0.0,0
303,PAYMENT,39318.85,C368698717,11024.0,0.0,M1836696139,0.0,0.0,0
254,PAYMENT,2282.4,C1394872267,0.0,0.0,M703430811,0.0,0.0,0
22,PAYMENT,1690.6,C929860674,212947.0,211256.4,M1629616967,0.0,0.0,0
203,PAYMENT,14295.0,C1179870731,0.0,0.0,M561211326,0.0,0.0,0
10,PAYMENT,4777.98,C1043405375,537.0,0.0,M809801190,0.0,0.0,0
236,PAYMENT,8047.23,C58551920,337822.49,329775.26,M2000234984,0.0,0.0,0
352,TRANSFER,339678.78,C872506274,0.0,0.0,C1595306573,1025358.62,1365037.41,0
279,PAYMENT,34708.89,C1965427807,335951.31,301242.42,M1785262680,0.0,0.0,0
210,PAYMENT,956.82,C280349151,0.0,0.0,M259322972,0.0,0.0,0
378,PAYMENT,9178.56,C631457997,0.0,0.0,M1902773227,0.0,0.0,0
256,PAYMENT,4679.09,C122834349,20106.0,15426.91,M506088129,0.0,0.0,0
298,PAYMENT,23139.96,C2110868041,18189.11,0.0,M853799789,0.0,0.0,0
186,PAYMENT,14849.2,C111443304,0.0,0.0,M2096671258,0.0,0.0,0
311,PAYMENT,565.68,C1006936536,41850.0,41284.32,M2112645612,0.0,0.0,0
12,PAYMENT,22870.07,C322847323,107630.0,84759.93,M907307618,0.0,0.0,0
284,PAYMENT,14123.5,C1007058167,66880.0,52756.5,M799784718,0.0,0.0,0
207,PAYMENT,1238.09,C1059498415,374189.0,372950.91,M2077238822,0.0,0.0,0
345,PAYMENT,3193.32,C123797645,0.0,0.0,M39435358,0.0,0.0,0
137,TRANSFER,503052.04,C214509076,41696.0,0.0,C324263887,48266.88,551318.92,0
182,PAYMENT,14820.25,C1146292916,21641.0,6820.75,M1999144069,0.0,0.0,0
383,PAYMENT,13433.57,C308044440,0.0,0.0,M1790369,0.0,0.0,0
182,PAYMENT,4495.61,C1374329764,0.0,0.0,M272536697,0.0,0.0,0
322,PAYMENT,2165.72,C67132663,0.0,0.0,M790546276,0.0,0.0,0
336,PAYMENT,11838.03,C1108954992,11195.0,0.0,M412464158,0.0,0.0,0
327,TRANSFER,10000000.0,C2056387056,295002.0,0.0,C2121530467,345734.58,19346069.61,0
279,PAYMENT,3159.91,C879533203,0.0,0.0,M782779270,0.0,0.0,0
406,PAYMENT,36210.65,C2011601861,311431.61,275220.96,M438297087,0.0,0.0,0
206,PAYMENT,819.02,C1411930695,31399.0,30579.98,M1428588476,0.0,0.0,0
692,PAYMENT,6800.18,C1782258205,0.0,0.0,M1382866259,0.0,0.0,0
44,PAYMENT,15416.67,C1979515628,64661.43,49244.76,M1808528392,0.0,0.0,0
249,PAYMENT,4951.09,C1861934405,142158.42,137207.33,M1949034930,0.0,0.0,0
383,PAYMENT,23751.67,C179675387,92154.83,68403.16,M1995143105,0.0,0.0,0
226,TRANSFER,45212.9,C1649998002,0.0,0.0,C92737242,828588.39,873801.29,0
308,PAYMENT,21359.19,C327647597,10508.0,0.0,M1684080695,0.0,0.0,0
185,PAYMENT,13575.69,C2100634448,136.0,0.0,M37118971,0.0,0.0,0
187,PAYMENT,10935.16,C966678497,10941.0,5.84,M2112239147,0.0,0.0,0
204,PAYMENT,3660.35,C2064151657,141721.0,138060.65,M468437962,0.0,0.0,0
284,PAYMENT,18502.89,C438011078,0.0,0.0,M21958719,0.0,0.0,0
275,PAYMENT,8361.52,C1889857956,0.0,0.0,M1786976511,0.0,0.0,0
328,PAYMENT,9606.48,C656833143,267016.91,257410.42,M395400016,0.0,0.0,0
331,PAYMENT,8518.47,C2080790317,187226.0,178707.53,M832927164,0.0,0.0,0
324,PAYMENT,65302.93,C1024585159,0.0,0.0,M1034015239,0.0,0.0,0
347,PAYMENT,33178.0,C1852389018,79334.0,46156.0,M2014334229,0.0,0.0,0
373,TRANSFER,1211556.44,C607302584,20899.0,0.0,C1090737661,0.0,1211556.44,0
261,PAYMENT,2504.8,C1207593407,0.0,0.0,M998133190,0.0,0.0,0
385,PAYMENT,109.47,C1706038426,11809.0,11699.53,M740792794,0.0,0.0,0
36,PAYMENT,5360.16,C77352153,0.0,0.0,M1558153967,0.0,0.0,0
322,PAYMENT,7672.28,C1296272225,0.0,0.0,M1738360706,0.0,0.0,0
232,TRANSFER,112453.03,C561058621,0.0,0.0,C1804055899,972349.98,1084803.01,0
167,PAYMENT,18986.09,C637070429,420755.0,401768.91,M315595887,0.0,0.0,0
36,PAYMENT,73094.0,C1511486446,0.0,0.0,M119323493,0.0,0.0,0
345,PAYMENT,406.52,C71936377,0.0,0.0,M805152230,0.0,0.0,0
311,PAYMENT,1795.33,C589128946,60053.0,58257.67,M861816579,0.0,0.0,0
282,PAYMENT,21419.14,C920835025,0.0,0.0,M1459892317,0.0,0.0,0
299,PAYMENT,2826.69,C1504300,0.0,0.0,M133264709,0.0,0.0,0
345,PAYMENT,52324.64,C1490578492,0.0,0.0,M1256476563,0.0,0.0,0
307,TRANSFER,678727.95,C93643671,10704.0,0.0,C539495530,822237.52,1500965.47,0
132,PAYMENT,10448.18,C876419553,0.0,0.0,M1084026989,0.0,0.0,0
184,PAYMENT,38951.81,C1515864883,0.0,0.0,M788189598,0.0,0.0,0
380,TRANSFER,1380648.32,C959869851,0.0,0.0,C1016252279,5477155.41,6857803.73,0
299,TRANSFER,155561.9,C1693752821,0.0,0.0,C1862090448,325298.06,480859.95,0
233,PAYMENT,11836.03,C257524449,9189.0,0.0,M756072825,0.0,0.0,0
345,TRANSFER,3471904.19,C1099282622,164407.0,0.0,C853312551,10294.27,3482198.46,0
226,PAYMENT,5933.53,C1120134387,11362.0,5428.47,M1518444843,0.0,0.0,0
352,PAYMENT,32170.23,C1710947738,866144.0,833973.77,M1363192954,0.0,0.0,0
280,TRANSFER,556116.88,C282915023,10223.0,0.0,C1003355188,51255.45,607372.33,0
142,PAYMENT,1890.21,C412150622,0.0,0.0,M1753525032,0.0,0.0,0
240,PAYMENT,5988.04,C2024059572,0.0,0.0,M1756421257,0.0,0.0,0
360,PAYMENT,2955.27,C1922055522,34734.0,31778.73,M495318270,0.0,0.0,0
10,PAYMENT,6016.67,C1999004937,300090.0,294073.33,M939885384,0.0,0.0,0
305,TRANSFER,10000000.0,C300667095,45608.0,0.0,C2069774047,3130874.68,13866610.95,0
156,PAYMENT,14606.82,C468631646,388753.31,374146.49,M805171150,0.0,0.0,0
353,TRANSFER,4819234.93,C1392753975,0.0,0.0,C335924031,5119210.42,9938445.36,0
256,PAYMENT,1516.32,C1008744601,10268.0,8751.68,M479965017,0.0,0.0,0
352,PAYMENT,27954.5,C1913887007,0.0,0.0,M2060378603,0.0,0.0,0
551,PAYMENT,2185.34,C2052407242,163.0,0.0,M407427592,0.0,0.0,0
14,TRANSFER,185817.26,C443829963,0.0,0.0,C491446721,1780620.17,2460430.37,0
400,TRANSFER,1232607.45,C576268148,0.0,0.0,C424568876,1423552.69,2656160.14,0
216,PAYMENT,443.67,C638041913,0.0,0.0,M2064707402,0.0,0.0,0
298,PAYMENT,13407.41,C1123566091,206299.0,192891.59,M1180979963,0.0,0.0,0
289,TRANSFER,81271.51,C1957824826,60222.0,0.0,C365612888,0.0,81271.51,0
370,PAYMENT,1258.63,C1450832416,346.0,0.0,M1356001834,0.0,0.0,0
259,PAYMENT,2970.4,C1436078189,9272.0,6301.6,M1473721620,0.0,0.0,0
396,PAYMENT,52061.3,C108048442,39395.0,0.0,M1428253393,0.0,0.0,0
383,PAYMENT,9062.46,C1394153585,3674.0,0.0,M280882747,0.0,0.0,0
308,PAYMENT,45593.14,C1963755350,0.0,0.0,M1893577095,0.0,0.0,0
232,PAYMENT,11246.19,C1680044362,0.0,0.0,M445187113,0.0,0.0,0
239,PAYMENT,4755.76,C319933573,101100.0,96344.24,M878231820,0.0,0.0,0
166,PAYMENT,33976.54,C1448495039,0.0,0.0,M105066834,0.0,0.0,0
256,TRANSFER,165795.5,C1736461336,0.0,0.0,C414177675,272903.61,438699.11,0
20,PAYMENT,16741.44,C1217540580,963.29,0.0,M189401204,0.0,0.0,0
185,PAYMENT,1407.53,C1895359848,0.0,0.0,M967849882,0.0,0.0,0
594,PAYMENT,10263.55,C2004560991,11156.98,893.43,M2039689745,0.0,0.0,0
20,PAYMENT,14920.31,C185702119,95653.0,80732.69,M1984597360,0.0,0.0,0
253,TRANSFER,25881.76,C1766826009,101741.0,75859.24,C755713217,70510.14,96391.91,0
323,PAYMENT,4802.15,C117314894,0.0,0.0,M1923909829,0.0,0.0,0
21,PAYMENT,23148.8,C934220969,32418.0,9269.2,M96404022,0.0,0.0,0
203,TRANSFER,402075.85,C1408737421,0.0,0.0,C2019642830,2023638.98,2425714.83,0
544,TRANSFER,641078.45,C632695240,0.0,0.0,C20683076,5814335.95,6455414.4,0
371,PAYMENT,2353.24,C202747219,0.0,0.0,M1955873831,0.0,0.0,0
347,TRANSFER,179758.11,C168958133,0.0,0.0,C1024114345,298486.16,478244.28,0
327,PAYMENT,10347.42,C1788189132,7092.0,0.0,M1902592543,0.0,0.0,0
209,PAYMENT,12028.04,C1188561734,90051.0,78022.96,M501874309,0.0,0.0,0
492,PAYMENT,14999.26,C970518180,5555.0,0.0,M627408958,0.0,0.0,0
159,PAYMENT,28938.21,C1463952119,0.0,0.0,M61778049,0.0,0.0,0
399,PAYMENT,19537.38,C476278835,0.0,0.0,M701932304,0.0,0.0,0
305,PAYMENT,12466.92,C1542728515,48645.61,36178.69,M248175558,0.0,0.0,0
667,PAYMENT,9035.99,C2082629560,68330.52,59294.53,M1507460825,0.0,0.0,0
400,PAYMENT,8929.23,C1064215184,52184.0,43254.77,M897445807,0.0,0.0,0
322,TRANSFER,2855568.28,C1766692443,66339.46,0.0,C1267400029,3134596.46,5990164.75,0
212,PAYMENT,10313.51,C144950971,0.0,0.0,M1176158704,0.0,0.0,0
322,PAYMENT,14732.53,C94585425,0.0,0.0,M495893092,0.0,0.0,0
226,PAYMENT,6166.91,C916380112,66179.0,60012.09,M1191130756,0.0,0.0,0
370,PAYMENT,13198.85,C1872279305,36084.0,22885.15,M2076221925,0.0,0.0,0
262,PAYMENT,2914.19,C852410657,0.0,0.0,M1728634374,0.0,0.0,0
377,PAYMENT,4518.43,C632917593,52599.0,48080.57,M1285910215,0.0,0.0,0
324,PAYMENT,11250.57,C704279786,31211.0,19960.43,M368577776,0.0,0.0,0
37,PAYMENT,8169.15,C8339158,0.0,0.0,M1625733592,0.0,0.0,0
256,PAYMENT,132.8,C685320602,678626.34,678493.54,M1696058786,0.0,0.0,0
358,PAYMENT,13088.94,C203692418,125719.0,112630.06,M637833469,0.0,0.0,0
301,PAYMENT,18490.65,C1070082481,80518.45,62027.8,M1537122750,0.0,0.0,0
18,PAYMENT,9645.52,C1872224034,21477.0,11831.48,M1583764085,0.0,0.0,0
227,TRANSFER,1486694.1,C931388145,247992.3,0.0,C1550150475,12087409.01,13574103.11,0
300,PAYMENT,3195.38,C221618278,267415.72,264220.34,M614794872,0.0,0.0,0
212,PAYMENT,2162.67,C693726727,298348.0,296185.33,M1062293461,0.0,0.0,0
181,PAYMENT,14363.92,C1172375522,0.0,0.0,M132719018,0.0,0.0,0
155,PAYMENT,536.32,C1494016604,11388.0,10851.68,M620816976,0.0,0.0,0
250,PAYMENT,20392.8,C983813122,0.0,0.0,M497450466,0.0,0.0,0
379,PAYMENT,10834.54,C495303222,104938.62,94104.08,M911338806,0.0,0.0,0
403,PAYMENT,17051.33,C1162533323,0.0,0.0,M1074116492,0.0,0.0,0
167,PAYMENT,9048.5,C1834070735,21199.0,12150.5,M231504395,0.0,0.0,0
20,PAYMENT,2469.48,C1606555786,88001.21,85531.73,M356622293,0.0,0.0,0
184,TRANSFER,631429.75,C1217185776,51058.0,0.0,C1431847497,4535.38,635965.13,0
281,TRANSFER,958334.6,C621118954,0.0,0.0,C643103625,1205127.36,2163461.96,0
23,PAYMENT,11326.35,C1601808850,5300.0,0.0,M999486252,0.0,0.0,0
304,TRANSFER,10000000.0,C17504621,0.0,0.0,C2128684816,20056425.13,30759565.57,0
201,PAYMENT,86.93,C1918091304,767.0,680.07,M262609554,0.0,0.0,0
401,PAYMENT,905.29,C1614159526,49218.06,48312.77,M389336937,0.0,0.0,0
546,PAYMENT,51088.25,C673625792,0.0,0.0,M245072929,0.0,0.0,0
378,PAYMENT,38994.84,C1786497162,180422.28,141427.44,M10811885,0.0,0.0,0
139,PAYMENT,4198.33,C1542327427,0.0,0.0,M1643522384,0.0,0.0,0
279,TRANSFER,166595.4,C2044583875,54741.0,0.0,C154213707,498524.15,665119.55,0
178,TRANSFER,61032.38,C444977371,10925.0,0.0,C397672119,2651067.99,2712100.37,0
35,TRANSFER,9976.95,C1429347925,0.0,0.0,C1052798573,973000.33,982977.27,0
586,TRANSFER,1708728.02,C34372117,518.0,0.0,C1351559700,80660.83,1789388.84,0
132,PAYMENT,29575.79,C1984889393,107376.0,77800.21,M1653844954,0.0,0.0,0
225,PAYMENT,43446.9,C1185491275,49697.0,6250.1,M1659916369,0.0,0.0,0
416,TRANSFER,897842.13,C677640784,0.0,0.0,C43141817,2058628.36,2956470.49,0
158,PAYMENT,9354.86,C1817268660,0.0,0.0,M678004651,0.0,0.0,0
37,PAYMENT,20147.44,C1305436198,103325.0,83177.56,M1935214485,0.0,0.0,0
16,TRANSFER,207436.2,C466133160,0.0,0.0,C1109283606,326646.44,383744.72,0
203,PAYMENT,816.54,C819398775,111687.56,110871.02,M807059963,0.0,0.0,0
257,TRANSFER,403287.11,C862149449,0.0,0.0,C289667808,2122194.44,2525481.55,0
277,PAYMENT,28489.84,C737974181,0.0,0.0,M762806711,0.0,0.0,0
263,PAYMENT,6473.05,C1988476017,463.0,0.0,M1810635953,0.0,0.0,0
234,TRANSFER,216132.91,C482230358,0.0,0.0,C1877219541,952236.36,1168369.27,0
253,PAYMENT,25425.25,C151996899,19348.85,0.0,M1793281371,0.0,0.0,0
135,PAYMENT,3471.04,C1614282314,0.0,0.0,M177173850,0.0,0.0,0
407,PAYMENT,27681.51,C1168545905,96594.83,68913.32,M2075384185,0.0,0.0,0
161,PAYMENT,14863.83,C55550001,172575.0,157711.17,M1740191615,0.0,0.0,0
277,TRANSFER,305804.42,C1543891873,9301.0,0.0,C692372886,32984.51,338788.94,0
306,TRANSFER,1447017.67,C1072863644,0.0,0.0,C1678137294,1582714.21,3029731.88,0
377,PAYMENT,4327.53,C731412482,0.0,0.0,M1148120644,0.0,0.0,0
302,TRANSFER,1262035.07,C1610743683,0.0,0.0,C1402263782,1694455.09,3062771.94,0
329,PAYMENT,1812.79,C1830871767,0.0,0.0,M1981811418,0.0,0.0,0
326,PAYMENT,24758.93,C40561811,0.0,0.0,M929035653,0.0,0.0,0
203,PAYMENT,8289.79,C645547247,8762.0,472.21,M936453902,0.0,0.0,0
153,PAYMENT,5072.31,C688171057,253763.0,248690.69,M550619942,0.0,0.0,0
687,PAYMENT,20336.41,C1155542681,0.0,0.0,M1281479550,0.0,0.0,0
202,TRANSFER,415416.2,C1772958242,138.0,0.0,C1658125047,284268.65,781303.84,0
333,PAYMENT,18974.49,C1365579298,0.0,0.0,M1225112495,0.0,0.0,0
322,PAYMENT,1898.73,C40371813,62376.0,60477.27,M769866096,0.0,0.0,0
284,PAYMENT,4937.6,C894282146,2558.0,0.0,M153621803,0.0,0.0,0
186,PAYMENT,8810.86,C44840285,0.0,0.0,M909667844,0.0,0.0,0
11,PAYMENT,9431.25,C1274690887,0.0,0.0,M1043025082,0.0,0.0,0
187,PAYMENT,2756.11,C1883054395,127593.2,124837.09,M1302146272,0.0,0.0,0
348,PAYMENT,50419.27,C1282906517,391302.52,340883.26,M190805255,0.0,0.0,0
370,PAYMENT,5075.5,C596335802,0.0,0.0,M1211289010,0.0,0.0,0
298,PAYMENT,16289.68,C1777164758,250952.11,234662.44,M1413725329,0.0,0.0,0
403,PAYMENT,16087.78,C896027825,0.0,0.0,M197094509,0.0,0.0,0
179,PAYMENT,6512.9,C657271950,88361.91,81849.01,M475605617,0.0,0.0,0
39,PAYMENT,9427.73,C523025519,218007.73,208580.0,M577054871,0.0,0.0,0
9,PAYMENT,16103.23,C2033099129,7841.28,0.0,M1500552598,0.0,0.0,0
162,TRANSFER,3262814.1,C112012559,0.0,0.0,C2070862241,4157926.76,7420740.87,0
131,PAYMENT,6302.74,C555333178,0.0,0.0,M735862706,0.0,0.0,0
18,PAYMENT,36952.39,C1620551840,18171.0,0.0,M1292169056,0.0,0.0,0
625,TRANSFER,249749.05,C2136238029,249749.05,0.0,C1843224503,0.0,0.0,1
11,PAYMENT,9558.94,C562495600,62405.0,52846.06,M248084967,0.0,0.0,0
138,PAYMENT,2309.33,C511324495,398314.42,396005.09,M1978450869,0.0,0.0,0
43,PAYMENT,16008.02,C967626495,93631.0,77622.98,M1857935816,0.0,0.0,0
409,PAYMENT,400.42,C468587255,30431.0,30030.58,M1862291613,0.0,0.0,0
137,PAYMENT,43428.96,C1948720585,13961.0,0.0,M968343031,0.0,0.0,0
379,PAYMENT,9270.67,C1766384615,199818.17,190547.5,M1437764475,0.0,0.0,0
287,PAYMENT,30590.04,C244150406,28055.0,0.0,M82744469,0.0,0.0,0
540,PAYMENT,7199.52,C2027377485,4353.0,0.0,M1581529159,0.0,0.0,0
407,PAYMENT,974.25,C742023194,4687.0,3712.75,M544017080,0.0,0.0,0
10,TRANSFER,797673.34,C1752847180,0.0,0.0,C2141776586,1420866.5,2847553.8,0
305,TRANSFER,1514816.22,C723708633,0.0,0.0,C417678259,2975207.12,4490023.35,0
94,PAYMENT,2468.81,C789121219,36932.0,34463.19,M857506801,0.0,0.0,0
231,PAYMENT,18985.63,C294452717,0.0,0.0,M1621703275,0.0,0.0,0
15,PAYMENT,4399.47,C2073887990,0.0,0.0,M1522772038,0.0,0.0,0
306,PAYMENT,24549.95,C262722891,22440.0,0.0,M811601721,0.0,0.0,0
43,TRANSFER,710571.75,C918143478,11172.0,0.0,C710063170,237218.78,1158815.41,0
208,PAYMENT,10760.25,C1839861989,4759.72,0.0,M187405925,0.0,0.0,0
183,PAYMENT,5809.6,C215179927,11460.0,5650.4,M76599912,0.0,0.0,0
259,PAYMENT,8890.93,C540918397,0.0,0.0,M1968914409,0.0,0.0,0
348,PAYMENT,12508.12,C293014056,224563.0,212054.88,M1523782033,0.0,0.0,0
156,PAYMENT,3429.32,C1392628995,175343.0,171913.68,M682038271,0.0,0.0,0
349,PAYMENT,2312.87,C1946997833,25538.47,23225.6,M1311885361,0.0,0.0,0
