step,type,txn_val,nameOrig,old_bal,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
115,TRANSFER,1001167.03,C1705399009,1001167.03,0.0,C625524494,0.0,0.0,1,0
287,CASH_OUT,712488.25,C564491886,712488.25,0.0,C141365964,0.0,712488.25,1,0
715,CASH_OUT,621080.67,C2063271893,621080.67,0.0,C1989548157,0.0,621080.67,1,0
204,TRANSFER,295026.51,C1249412015,0.0,0.0,C951734078,4391781.19,4686807.7,0,0
619,CASH_OUT,945131.71,C1366832046,945131.71,0.0,C1275965910,0.0,945131.71,1,0
516,TRANSFER,2625132.51,C1656607369,2625132.51,0.0,C391839907,0.0,0.0,1,0
56,TRANSFER,4243468.19,C244956323,4243468.19,0.0,C1079262309,0.0,0.0,1,0
547,TRANSFER,1139983.15,C666869003,1139983.15,0.0,C923969189,0.0,0.0,1,0
201,TRANSFER,2477661.97,C336094122,2477661.97,0.0,C382034420,0.0,0.0,1,0
485,TRANSFER,277485.25,C1505030258,277485.25,0.0,C275418011,0.0,0.0,1,0
45,CASH_OUT,52767.68,C1788218788,288695.0,235927.32,C1564622785,0.0,52767.68,0,0
642,CASH_OUT,20281.44,C1585523750,20281.44,0.0,C1744383627,85764.25,106045.69,1,0
20,CASH_OUT,183036.36,C266237060,62587.0,0.0,C2040498751,1038847.35,1221883.7,0,0
313,TRANSFER,1202443.49,C1431929580,1202443.49,0.0,C1237289789,0.0,0.0,1,0
234,CASH_OUT,282644.63,C1001753963,10348.0,0.0,C750537089,4414118.23,4696762.86,0,0
401,CASH_OUT,125822.44,C8451222,125822.44,0.0,C1787543142,0.0,125822.44,1,0
509,CASH_OUT,407320.01,C1339675214,407320.01,0.0,C812692879,0.0,407320.01,1,0
203,TRANSFER,333263.58,C242422497,0.0,0.0,C159536288,2087275.41,2420538.98,0,0
7,CASH_OUT,262434.54,C383717053,262434.54,0.0,C380242442,19525.79,438233.86,1,0
236,CASH_OUT,24849.55,C1740768453,0.0,0.0,C1605967084,1452990.84,1477840.4,0,0
34,TRANSFER,59077.73,C689342813,0.0,0.0,C15388324,650283.85,709361.58,0,0
352,TRANSFER,934520.35,C1378962427,556.0,0.0,C1566426719,0.0,1073641.19,0,0
692,TRANSFER,255557.12,C492047979,255557.12,0.0,C2142316006,0.0,0.0,1,0
106,TRANSFER,71277.45,C1309821311,71277.45,0.0,C758876302,0.0,0.0,1,0
167,CASH_OUT,86707.34,C1103157565,0.0,0.0,C171878346,505448.7,592156.04,0,0
133,CASH_OUT,202242.98,C841796409,21911.0,0.0,C1714973528,538372.39,740615.36,0,0
82,CASH_OUT,987591.59,C599597900,987591.59,0.0,C886672232,0.0,987591.59,1,0
311,CASH_OUT,98050.29,C1194075950,98050.29,0.0,C2037283628,0.0,98050.29,1,0
20,CASH_OUT,128539.73,C1991894824,7215.0,0.0,C1273128809,3893.33,217389.14,0,0
74,CASH_OUT,3284197.88,C198379281,3284197.88,0.0,C857746237,200942.08,3485139.96,1,0
396,CASH_OUT,148965.98,C346379204,0.0,0.0,C116956744,9562143.56,9711109.54,0,0
14,TRANSFER,65488.05,C236875489,65488.05,0.0,C528705657,0.0,0.0,1,0
299,TRANSFER,742893.24,C1270535155,0.0,0.0,C143732587,1745129.31,2488022.55,0,0
403,CASH_OUT,219301.58,C315976799,312.0,0.0,C1989868341,39086.7,258388.29,0,0
228,CASH_OUT,209193.95,C1407756094,0.0,0.0,C620062851,2268159.36,2477353.31,0,0
409,CASH_OUT,2284476.12,C175222097,2284476.12,0.0,C335340729,6835.89,2291312.01,1,0
16,CASH_OUT,28189.59,C1192542613,166878.0,138688.41,C1989290443,66743.49,94933.08,0,0
39,CASH_OUT,31950.75,C1563523372,0.0,0.0,C466931558,911079.34,892349.8,0,0
251,CASH_OUT,2693520.61,C1734542824,2693520.61,0.0,C1750548903,2505748.79,5199269.41,1,0
403,CASH_OUT,104149.99,C1964610990,61423.0,0.0,C214666775,476092.31,580242.3,0,0
300,CASH_OUT,368987.59,C2020306620,182468.0,0.0,C2028995641,2584466.45,2953454.04,0,0
360,TRANSFER,196584.98,C506713561,3020.0,0.0,C294449145,9982938.4,10179523.37,0,0
399,CASH_OUT,205170.29,C1048601853,205170.29,0.0,C1408847191,12555586.13,12760756.42,1,0
20,CASH_OUT,201561.52,C1852444993,0.0,0.0,C307971441,759140.43,960701.95,0,0
686,CASH_OUT,198657.61,C1391191022,0.0,0.0,C296608372,337153.8,535811.41,0,0
602,TRANSFER,1976666.45,C1329135302,1976666.45,0.0,C14438406,0.0,0.0,1,0
140,CASH_OUT,251470.28,C2087308224,6075.0,0.0,C594408537,0.0,251470.28,0,0
204,CASH_OUT,257393.72,C1238565532,0.0,0.0,C135989989,659341.61,916735.33,0,0
376,CASH_OUT,87221.27,C233682205,17722.0,0.0,C600848160,0.0,87221.27,0,0
402,CASH_OUT,53958.03,C1002656597,51644.0,0.0,C438678135,311701.96,365659.98,0,0
241,TRANSFER,57734.59,C1281057632,57734.59,0.0,C594018186,0.0,0.0,1,0
509,TRANSFER,418871.89,C1504021552,418871.89,0.0,C1271314586,0.0,0.0,1,0
444,CASH_OUT,10000000.0,C1855594531,10000000.0,0.0,C301687974,185609.51,10185609.51,1,0
181,CASH_OUT,76726.54,C1188080432,58177.0,0.0,C1421897216,2293487.96,2370214.5,0,0
212,CASH_OUT,0.0,C1510987794,0.0,0.0,C1696624817,0.0,0.0,1,0
522,CASH_OUT,61757.15,C2081982603,559.0,0.0,C1380959682,649383.64,711140.79,0,0
374,CASH_OUT,54725.54,C504247900,54725.54,0.0,C1327566148,0.0,54725.54,1,0
733,CASH_OUT,438859.1,C1632082016,438859.1,0.0,C1877779310,1127370.06,1566229.16,1,0
302,TRANSFER,361687.13,C1040400419,870.0,0.0,C968989469,95195.56,456882.69,0,0
185,TRANSFER,63009.43,C1562667189,63009.43,0.0,C2129142994,0.0,122454.16,1,0
336,TRANSFER,9207.38,C1777315934,9207.38,0.0,C44566269,0.0,0.0,1,0
400,CASH_OUT,33193.21,C1157690381,0.0,0.0,C1138138796,159344.1,192537.31,0,0
160,CASH_OUT,2432747.48,C310661777,2432747.48,0.0,C821758097,9362679.89,11795427.37,1,0
19,TRANSFER,619771.83,C1220280896,0.0,0.0,C1834514593,1526041.81,2145813.64,0,0
349,TRANSFER,69101.22,C648747699,90873.0,21771.78,C266707318,38184.2,107285.42,0,0
346,TRANSFER,1772174.84,C698589246,274.0,0.0,C449919205,530908.52,2303083.36,0,0
514,CASH_OUT,10880.26,C1316740417,10880.26,0.0,C665634935,746738.69,757618.95,1,0
228,CASH_OUT,18348.93,C2043566597,23578.0,5229.07,C238794842,4958491.05,4976839.97,0,0
402,CASH_OUT,4257337.62,C1677738676,4257337.62,0.0,C1017016927,3108.24,4260445.86,1,0
91,CASH_OUT,28308.97,C1851254039,28308.97,0.0,C1151857075,0.0,28308.97,1,0
260,CASH_OUT,207359.03,C257418236,0.0,0.0,C241289626,318949.58,526308.61,0,0
610,CASH_OUT,528149.74,C1511951796,528149.74,0.0,C1430895624,0.0,528149.74,1,0
209,TRANSFER,357908.96,C2106139523,0.0,0.0,C433080443,3301221.86,3659130.82,0,0
166,CASH_OUT,510038.9,C1479841992,0.0,0.0,C2079480382,2739134.47,3249173.37,0,0
14,CASH_OUT,2927005.15,C2010427735,2927005.15,0.0,C1887744176,0.0,2994420.07,1,0
17,CASH_OUT,42062.82,C897869440,340830.43,298767.61,C616721459,398931.35,678419.64,1,0
586,TRANSFER,10000000.0,C1979114980,30353874.22,20353874.22,C617558864,0.0,0.0,1,0
353,CASH_OUT,839008.91,C46669034,839008.91,0.0,C1321957985,364600.35,1203609.26,1,0
522,CASH_OUT,126375.15,C1526862226,5255.0,0.0,C1853746446,428461.18,554836.33,0,0
440,TRANSFER,10000000.0,C2103234501,14339822.23,4339822.23,C667895388,0.0,0.0,1,0
188,CASH_OUT,153466.83,C2076581437,628.0,0.0,C1298737967,8045626.59,8199093.42,0,0
694,TRANSFER,174107.36,C1167176851,174107.36,0.0,C1633521068,0.0,0.0,1,0
283,CASH_OUT,112492.75,C924457974,0.0,0.0,C206456350,5346191.31,5458684.06,0,0
104,TRANSFER,803794.53,C2012277914,803794.53,0.0,C2023785660,0.0,0.0,1,0
178,CASH_OUT,569765.77,C435288914,254566.32,0.0,C2030823454,1826701.13,2396466.91,0,0
270,CASH_OUT,201511.93,C1924280884,201511.93,0.0,C1283027953,0.0,201511.93,1,0
723,TRANSFER,6199009.0,C838658203,6199009.0,0.0,C539837230,0.0,0.0,1,0
260,TRANSFER,10000000.0,C1799904347,10175597.64,175597.64,C1817199105,0.0,0.0,1,0
329,TRANSFER,1013412.85,C1969783582,114556.0,0.0,C689713264,0.0,1013412.85,0,0
383,TRANSFER,4961093.21,C170364634,4961093.21,0.0,C128372734,0.0,0.0,1,0
554,TRANSFER,9421856.87,C476581036,9421856.87,0.0,C919579772,0.0,0.0,1,0
562,CASH_OUT,6324299.91,C1554473398,6324299.91,0.0,C653645882,411927.3,6736227.21,1,0
241,TRANSFER,470956.59,C1585385873,470956.59,0.0,C1701481925,0.0,0.0,1,0
386,CASH_OUT,10000000.0,C165107915,10000000.0,0.0,C265818322,37732.12,10037732.12,1,0
388,CASH_OUT,960196.16,C1274686397,960196.16,0.0,C37274992,932.39,961128.55,1,0
231,CASH_OUT,83752.87,C1513291368,0.0,0.0,C216183865,2538203.64,2621956.51,0,0
35,TRANSFER,472692.51,C892010542,472692.51,0.0,C935310781,0.0,0.0,1,0
680,TRANSFER,674541.55,C418612921,674541.55,0.0,C1678643281,0.0,0.0,1,0
436,CASH_OUT,2388542.02,C1937566319,2388542.02,0.0,C2079293375,14775.9,2403317.91,1,0
71,CASH_OUT,322113.91,C1982559118,322113.91,0.0,C1018969803,0.0,322113.91,1,0
34,CASH_OUT,27951.26,C476695686,27951.26,0.0,C90854025,10439.0,698752.71,1,0
592,TRANSFER,1170213.18,C902859339,1170213.18,0.0,C1563520398,0.0,0.0,1,0
228,TRANSFER,10000000.0,C1721880478,10497526.17,497526.17,C521374455,0.0,0.0,1,0
341,TRANSFER,127528.92,C435054778,127528.92,0.0,C1175951060,0.0,0.0,1,0
134,TRANSFER,132942.23,C649727882,0.0,0.0,C918217924,706635.1,839577.33,0,0
490,TRANSFER,3641525.7,C2071106864,3641525.7,0.0,C548881736,0.0,0.0,1,0
255,CASH_OUT,147803.64,C417636111,0.0,0.0,C1425440593,3185904.31,3333707.94,0,0
256,CASH_OUT,351328.73,C1696834356,10884.0,0.0,C130421749,1807257.65,2158586.38,0,0
284,CASH_OUT,1416.73,C1307570674,0.0,0.0,C1312482203,102516.36,103933.09,0,0
621,TRANSFER,3054359.4,C817672066,3054359.4,0.0,C657457029,0.0,0.0,1,0
133,CASH_OUT,202161.21,C1366976754,12534.0,0.0,C2113567468,590374.76,792535.97,0,0
394,TRANSFER,1116543.13,C1414075167,170716.0,0.0,C1832772579,1072351.35,2188894.47,0,0
129,CASH_OUT,13868.84,C2029475135,10434.0,0.0,C124928897,314183.2,328052.04,0,0
229,CASH_OUT,274485.07,C820178951,0.0,0.0,C998596638,1155667.81,1430152.88,0,0
536,CASH_OUT,624686.04,C1226035706,624686.04,0.0,C1526048317,162545.17,787231.2,1,0
53,CASH_OUT,99139.27,C457849577,99139.27,0.0,C253226648,28766.55,127905.82,1,0
229,TRANSFER,780066.22,C613775492,780066.22,0.0,C1417943880,0.0,0.0,1,0
6,CASH_OUT,216422.0,C1547714604,216422.0,0.0,C7881234,10097.0,48630.5,1,0
375,CASH_OUT,187636.68,C1492044933,20003.0,0.0,C1041666862,0.0,187636.68,0,0
295,CASH_OUT,1748611.28,C1092488663,1748611.28,0.0,C670879809,113025.94,1861637.22,1,0
156,CASH_OUT,9740.46,C1411264676,0.0,0.0,C1849165827,83888.25,93628.71,0,0
393,CASH_OUT,46191.19,C2031175854,0.0,0.0,C121937307,4014618.32,4060809.51,0,0
377,CASH_OUT,523505.51,C165587296,22484.0,0.0,C1120599198,408353.11,931858.62,0,0
297,CASH_OUT,522781.85,C1174372189,74383.0,0.0,C979932157,0.0,522781.85,0,0
161,CASH_OUT,123357.91,C140286193,78098.0,0.0,C979865535,0.0,123357.91,0,0
350,CASH_OUT,218244.82,C1672738429,0.0,0.0,C1192345627,6234001.89,6452246.7,0,0
528,CASH_OUT,392767.71,C742098592,392767.71,0.0,C886096623,90169.81,482937.52,1,0
251,CASH_OUT,105874.66,C231086449,0.0,0.0,C1741928119,214624.27,320498.93,0,0
252,CASH_OUT,173690.98,C315156552,0.0,0.0,C1536437514,1144410.93,1021260.36,0,0
159,TRANSFER,224661.54,C412407665,224661.54,0.0,C158610955,0.0,0.0,1,0
82,TRANSFER,987591.59,C134383279,987591.59,0.0,C1363477592,0.0,0.0,1,0
466,TRANSFER,996142.9,C1002076506,112672.0,0.0,C396467885,1163075.88,2159218.79,0,0
259,CASH_OUT,87938.77,C899011395,3025.0,0.0,C801428607,1514377.68,1602316.45,0,0
400,CASH_OUT,133044.51,C34179643,440.0,0.0,C644655635,1454197.01,1587241.52,0,0
396,TRANSFER,163862.85,C1897835055,20815.0,0.0,C65644209,0.0,163862.85,0,0
261,CASH_OUT,591032.52,C535182399,591032.52,0.0,C1176693072,30597.3,621629.81,1,0
260,CASH_OUT,2358.74,C681839975,402635.0,400276.26,C215082108,65830.16,68188.91,0,0
279,TRANSFER,10000000.0,C339144629,20536624.41,10536624.41,C447852930,0.0,0.0,1,0
414,CASH_OUT,3285475.4,C959785140,3285475.4,0.0,C473805746,746119.83,4031595.23,1,0
232,CASH_OUT,2898.09,C944357940,2898.09,0.0,C1103826794,741450.85,744348.94,1,0
321,CASH_OUT,59628.24,C1826008632,59628.24,0.0,C1992468113,686111.28,745739.53,1,0
378,TRANSFER,881438.61,C1729852210,6317.0,0.0,C519734421,219538.58,1100977.19,0,0
715,TRANSFER,8443528.7,C1776089845,8443528.7,0.0,C870079370,0.0,0.0,1,0
139,CASH_OUT,44062.64,C1434753434,30183.0,0.0,C1690801210,0.0,44062.64,0,0
340,CASH_OUT,92145.4,C987947557,92145.4,0.0,C1630824313,388798.48,480943.88,1,0
714,CASH_OUT,423877.82,C190120436,5000.0,0.0,C1834226580,0.0,423877.82,0,0
160,CASH_OUT,85789.99,C1304849525,62176.0,0.0,C1717060125,1117617.08,1203407.07,0,0
37,CASH_OUT,20704.54,C1634819610,0.0,0.0,C1186316329,1824293.34,1844997.88,0,0
305,TRANSFER,456930.88,C71043059,456930.88,0.0,C1737929512,0.0,0.0,1,0
166,TRANSFER,204951.37,C763158589,204951.37,0.0,C846072778,0.0,0.0,1,0
380,TRANSFER,199475.75,C1235787151,0.0,0.0,C1307632717,350584.03,550059.78,0,0
681,CASH_OUT,100421.67,C451421537,703.0,0.0,C2091303904,120596.69,221018.36,0,0
469,TRANSFER,245106.78,C568285041,245106.78,0.0,C867659609,0.0,0.0,1,0
177,CASH_OUT,169615.97,C1597923868,0.0,0.0,C1539556581,5115391.99,5285007.97,0,0
461,TRANSFER,226689.16,C1210027591,226689.16,0.0,C673284647,0.0,0.0,1,0
583,CASH_OUT,1583.28,C538660797,1583.28,0.0,C595029020,826666.86,828250.14,1,0
131,CASH_OUT,2248584.96,C1701978189,2248584.96,0.0,C1864787656,44660.15,2293245.11,1,0
259,CASH_OUT,28449.25,C101044200,109745.0,81295.75,C1898883651,0.0,28449.25,0,0
58,TRANSFER,3156421.43,C1609180237,3156421.43,0.0,C1443408255,0.0,0.0,1,0
160,CASH_OUT,808384.13,C1010660268,0.0,0.0,C1292494420,3283591.7,4091975.84,0,0
403,TRANSFER,341630.27,C131087372,0.0,0.0,C1529910391,1340902.97,1682533.24,0,0
73,CASH_OUT,400157.86,C1959804825,400157.86,0.0,C1005460442,0.0,400157.86,1,0
291,CASH_OUT,87660.69,C1371078457,87660.69,0.0,C885540169,2644942.3,2732603.0,1,0
728,CASH_OUT,6322399.97,C1305559146,6322399.97,0.0,C2086292862,0.0,6322399.97,1,0
564,TRANSFER,55828.87,C76954571,55828.87,0.0,C1263626792,0.0,0.0,1,0
36,CASH_OUT,375214.14,C925891429,11101.0,0.0,C1069861056,210647.97,585862.11,0,0
257,CASH_OUT,211186.03,C783357937,211186.03,0.0,C2142384602,58283.43,269469.46,1,0
542,TRANSFER,736521.51,C946502860,736521.51,0.0,C906453078,0.0,0.0,1,0
701,TRANSFER,731113.99,C1430919523,731113.99,0.0,C437800178,0.0,0.0,1,0
402,CASH_OUT,294968.49,C954081326,270.0,0.0,C1730342374,0.0,294968.49,0,0
211,CASH_OUT,128243.47,C730480421,16736.0,0.0,C2088634335,790.1,129033.57,0,0
35,CASH_OUT,71966.38,C1435622977,417359.0,345392.62,C275874570,2891198.23,2963164.61,0,0
153,CASH_OUT,34835.38,C1266091729,29997.0,0.0,C2021102780,108852.79,143688.17,0,0
1,TRANSFER,2806.0,C1420196421,2806.0,0.0,C972765878,0.0,0.0,1,0
285,TRANSFER,37674.21,C364152912,12777.0,0.0,C1392984759,37199.37,74873.57,0,0
164,CASH_OUT,26177.97,C906972940,4400.0,0.0,C40184201,97244.74,123422.7,0,0
397,CASH_OUT,302106.55,C1376541807,10543.0,0.0,C1539000108,0.0,302106.55,0,0
551,TRANSFER,1669143.57,C615350524,1669143.57,0.0,C493172655,0.0,0.0,1,0
45,TRANSFER,155761.29,C280136890,155761.29,0.0,C927108992,0.0,0.0,1,0
589,TRANSFER,3367523.91,C122185505,0.0,0.0,C385963502,3816802.33,7184326.24,0,0
741,TRANSFER,114149.44,C1157446475,114149.44,0.0,C1367473638,0.0,0.0,1,0
356,CASH_OUT,2851.45,C1670784434,0.0,0.0,C2133985587,838101.07,840952.52,0,0
584,CASH_OUT,597806.2,C743026974,597806.2,0.0,C1575584182,0.0,597806.2,1,0
159,CASH_OUT,147722.55,C145824145,0.0,0.0,C791270332,2060339.18,2208061.73,0,0
209,CASH_OUT,83803.65,C1320103917,100239.0,16435.35,C748292345,18661.64,102465.28,0,0
373,CASH_OUT,90971.62,C1598260813,34788.0,0.0,C1815058836,130475.95,221447.57,0,0
302,CASH_OUT,43235.71,C1465935638,43235.71,0.0,C1136959113,54838.13,98073.84,1,0
41,CASH_OUT,219997.84,C1037332092,0.0,0.0,C207471579,3907295.19,4127293.02,0,0
541,TRANSFER,3297243.38,C411433616,3297243.38,0.0,C1948800216,0.0,0.0,1,0
572,CASH_OUT,1351104.53,C1272694533,1351104.53,0.0,C2033398218,0.0,1351104.53,1,0
231,CASH_OUT,319523.88,C1264081128,266678.0,0.0,C969756403,891844.81,1211368.69,0,0
20,CASH_OUT,217244.16,C1179813442,0.0,0.0,C1579782442,263124.71,480368.87,0,0
228,TRANSFER,1323909.85,C174356762,1323909.85,0.0,C1545375198,0.0,0.0,1,0
230,TRANSFER,114169.66,C862388637,114169.66,0.0,C685365077,0.0,0.0,1,0
185,CASH_OUT,13041.33,C1846328607,389.0,0.0,C89247406,0.0,13041.33,0,0
278,TRANSFER,100284.32,C1613426038,0.0,0.0,C2096583356,671408.05,771692.37,0,0
231,CASH_OUT,261331.82,C1036650085,261331.82,0.0,C510704093,32063.09,293394.92,1,0
251,CASH_OUT,154609.63,C1545210994,0.0,0.0,C562181131,3413852.27,3568461.9,0,0
253,CASH_OUT,32252.47,C1923464879,9371.93,0.0,C1292653322,1304014.04,1336266.51,0,0
259,CASH_OUT,31059.85,C708200716,12008.0,0.0,C480912785,1063708.8,1094768.65,0,0
326,CASH_OUT,286462.76,C539706370,0.0,0.0,C1228186007,353010.91,639473.67,0,0
185,CASH_OUT,63009.43,C289965777,63009.43,0.0,C268959010,1057339.93,1120349.36,1,0
348,CASH_OUT,308287.76,C24430992,0.0,0.0,C1936338690,6220778.25,6529066.01,0,0
10,CASH_OUT,182302.87,C1613028745,0.0,0.0,C1164239947,260697.73,443000.6,0,0
163,CASH_OUT,348380.33,C821971143,0.0,0.0,C1232956295,10502895.75,10851276.08,0,0
444,CASH_OUT,1186725.39,C16940158,1186725.39,0.0,C273240830,571163.84,1757889.23,1,0
9,TRANSFER,756498.35,C583463145,0.0,0.0,C1579862569,11900675.98,12657174.33,0,0
451,TRANSFER,9265.43,C1329487815,9265.43,0.0,C1936702457,0.0,0.0,1,0
57,TRANSFER,354441.19,C829975560,354441.19,0.0,C157107660,0.0,0.0,1,0
398,CASH_OUT,1498296.47,C533314653,1498296.47,0.0,C890750407,13349963.73,14848260.19,1,0
235,TRANSFER,328278.67,C1724242581,0.0,0.0,C1662339190,420115.69,748394.36,0,0
342,CASH_OUT,127018.14,C162432528,127018.14,0.0,C1457828270,0.0,127018.14,1,0
614,TRANSFER,2739248.3,C1131884196,2739248.3,0.0,C97856418,0.0,0.0,1,0
381,CASH_OUT,353917.67,C83962780,2901.68,0.0,C1500615252,3135536.79,3489454.45,0,0
188,CASH_OUT,108947.25,C1128298865,649.0,0.0,C797962938,1042.98,109990.23,0,0
379,CASH_OUT,147113.96,C1746037925,2009.0,0.0,C356646577,0.0,147113.96,0,0
398,CASH_OUT,154863.12,C471388423,0.0,0.0,C1337986589,4452525.23,4607388.35,0,0
132,CASH_OUT,123737.65,C570294380,0.0,0.0,C1708048606,4275826.83,4399564.48,0,0
657,CASH_OUT,1619313.55,C1999663359,1619313.55,0.0,C944268161,0.0,1619313.55,1,0
351,CASH_OUT,153607.08,C1223730292,153607.08,0.0,C547781326,276122.28,429729.36,1,0
202,TRANSFER,414456.84,C15268686,5771.0,0.0,C1699446225,110432.35,524889.19,0,0
297,CASH_OUT,122573.89,C190460469,0.0,0.0,C363719857,12576971.96,12699545.85,0,0
137,CASH_OUT,384836.7,C185311197,79.0,0.0,C711060264,284946.37,669783.07,0,0
617,TRANSFER,621034.85,C1846853736,621034.85,0.0,C1061343039,0.0,0.0,1,0
208,CASH_OUT,271834.92,C758361433,94335.0,0.0,C1974392288,0.0,271834.92,0,0
208,CASH_OUT,248268.19,C1768465226,0.0,0.0,C1158004,364185.86,612454.04,0,0
46,TRANSFER,133735.69,C1099816812,0.0,0.0,C604672082,1546255.45,1679991.13,0,0
328,CASH_OUT,342120.59,C870356100,342120.59,0.0,C1052706087,136141.99,487983.3,1,0
346,CASH_OUT,76083.75,C487966366,1591.0,0.0,C2121725789,4539224.87,4615308.62,0,0
157,TRANSFER,2498837.82,C1635910106,2498837.82,0.0,C556652352,0.0,0.0,1,0
276,TRANSFER,207696.55,C1719057483,0.0,0.0,C959873665,4036820.7,4244517.26,0,0
571,CASH_OUT,972723.96,C1970471613,972723.96,0.0,C222800798,0.0,972723.96,1,0
324,TRANSFER,378527.71,C32558037,378527.71,0.0,C1253659543,0.0,0.0,1,0
156,TRANSFER,619836.33,C1020546526,619836.33,0.0,C727304314,0.0,0.0,1,0
16,CASH_OUT,2701905.3,C2140905252,2701905.3,0.0,C970796050,57418.0,2759323.3,1,0
234,CASH_OUT,170483.81,C1479692490,0.0,0.0,C1120137800,485361.15,655844.96,0,0
130,CASH_OUT,197655.8,C705104654,0.0,0.0,C226448711,1601648.72,1799304.52,0,0
304,CASH_OUT,147486.02,C1312763327,202905.0,55418.98,C428708613,361902.1,509388.12,0,0
37,CASH_OUT,368385.22,C56125760,0.0,0.0,C181158603,850499.07,1218884.29,0,0
484,CASH_OUT,67692.41,C1608782511,67692.41,0.0,C465350675,25595.6,93288.0,1,0
235,TRANSFER,889746.72,C96512850,0.0,0.0,C1263816330,4085748.7,4975495.42,0,0
441,TRANSFER,1043934.97,C408079205,1043934.97,0.0,C1354584978,0.0,0.0,1,0
238,TRANSFER,5274773.52,C31838536,5274773.52,0.0,C36485609,0.0,0.0,1,0
394,CASH_OUT,1303543.6,C1998756737,1303543.6,0.0,C786060499,48368.97,1351912.57,1,0
439,TRANSFER,3653274.35,C1750635867,3653274.35,0.0,C175456218,0.0,0.0,1,0
499,CASH_OUT,705529.08,C722954269,705529.08,0.0,C1084850642,41951.21,747480.29,1,0
688,CASH_OUT,112150.14,C1187104319,36270.0,0.0,C136020815,4978501.53,5090651.67,0,0
16,TRANSFER,232593.08,C192140210,0.0,0.0,C1070189636,344274.68,230436.86,0,0
21,CASH_OUT,158299.34,C179332971,158299.34,0.0,C631110333,36152.54,271369.74,1,0
13,CASH_OUT,216626.14,C2084633392,56258.0,0.0,C592593207,1315376.41,1532002.54,0,0
132,CASH_OUT,480909.09,C479262858,159229.0,0.0,C602287093,293116.04,774025.12,0,0
625,TRANSFER,249749.05,C2136238029,249749.05,0.0,C1843224503,0.0,0.0,1,0
39,CASH_OUT,117323.38,C1854818880,16371.0,0.0,C1604135364,75516.32,192839.7,0,0
396,CASH_OUT,129419.25,C1147809114,0.0,0.0,C187080627,322489.91,451909.16,0,0
12,CASH_OUT,413168.49,C2076424986,0.0,0.0,C1332133484,3111014.91,4526059.7,0,0
16,TRANSFER,502132.79,C1348412459,0.0,0.0,C589398557,6335546.83,6837679.61,0,0
257,CASH_OUT,73697.88,C1915751372,0.0,0.0,C354934329,4027274.39,4100972.27,0,0
456,TRANSFER,4017972.88,C571696283,4017972.88,0.0,C340828714,0.0,0.0,1,0
252,CASH_OUT,350616.17,C527889346,2045.0,0.0,C1355076255,456576.99,807193.16,0,0
275,CASH_OUT,115907.82,C844497474,0.0,0.0,C1929699754,377721.37,493629.19,0,0
159,CASH_OUT,344659.64,C1325895231,275014.0,0.0,C1761101715,841783.32,1039421.93,0,0
316,CASH_OUT,1825908.12,C1679134628,1825908.12,0.0,C1851310686,0.0,1825908.12,1,0
330,CASH_OUT,16392.06,C761362672,864.0,0.0,C1664478485,293687.68,310079.74,0,0
296,CASH_OUT,282272.93,C837464075,282272.93,0.0,C1037384301,142251.44,424524.37,1,0
311,CASH_OUT,82843.8,C1384566636,0.0,0.0,C450106086,138410.48,221254.28,0,0
505,CASH_OUT,2979972.78,C1670945356,2979972.78,0.0,C788738425,267407.43,3247380.2,1,0
16,CASH_OUT,139871.14,C1497872198,196948.0,57076.86,C1487201868,0.0,139871.14,0,0
702,TRANSFER,308778.37,C1035275557,308778.37,0.0,C962802793,0.0,0.0,1,0
521,TRANSFER,5087422.03,C1720256828,5087422.03,0.0,C1859977645,0.0,0.0,1,0
403,TRANSFER,2371324.81,C1838733636,2371324.81,0.0,C1533106811,0.0,0.0,1,0
281,CASH_OUT,72352.86,C1090779743,3088.0,0.0,C17114520,0.0,72352.86,0,0
13,CASH_OUT,4022667.54,C79951219,4022667.54,0.0,C1499489682,80136.56,4057191.21,1,0
10,CASH_OUT,170663.36,C474242760,101.0,0.0,C300217820,0.0,170663.36,0,0
206,TRANSFER,5903046.38,C338408648,5903046.38,0.0,C1667746886,0.0,0.0,1,0
548,CASH_OUT,160723.67,C809803863,0.0,0.0,C255437323,294842.69,455566.36,0,0
650,CASH_OUT,71666.93,C1927136049,71666.93,0.0,C267842927,83551.03,155217.96,1,0
353,CASH_OUT,102620.47,C173171688,0.0,0.0,C862142830,556805.03,659425.5,0,0
132,CASH_OUT,13505.73,C650138583,3428.0,0.0,C1001352664,53586.78,67092.51,0,0
260,CASH_OUT,39539.74,C1437025352,0.0,0.0,C154213707,355920.49,395460.24,0,0
210,TRANSFER,707705.7,C779111686,41881.0,0.0,C2147195354,10613297.6,11321003.3,0,0
249,CASH_OUT,147379.35,C1289564891,39751.0,0.0,C883148484,15900.62,163279.97,0,0
331,CASH_OUT,72260.79,C504135267,0.0,0.0,C1378458938,286323.73,358584.52,0,0
642,TRANSFER,20281.44,C139028296,20281.44,0.0,C1429403173,0.0,0.0,1,0
420,TRANSFER,341956.42,C1806925834,341956.42,0.0,C814150801,0.0,0.0,1,0
226,CASH_OUT,136318.36,C521032711,5240.0,0.0,C1248508048,0.0,136318.36,0,0
